time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
4276.034744	73.255592	0.034951	2.095969	102
4277.084913	119.352859	0.034842	3.425511	103
4278.113250	87.171478	0.034943	2.494693	104
4279.164045	129.990814	0.034919	3.722653	105
4280.174186	90.705360	0.034927	2.596982	106
4281.241945	127.238670	0.034898	3.646024	107
4282.256890	92.509270	0.034918	2.649360	108
4283.316036	135.191910	0.034926	3.870777	109
4284.320255	95.519264	0.034912	2.735977	110
4285.389542	135.376511	0.034899	3.879137	111
4286.397444	100.947205	0.034842	2.897279	112
4287.462233	140.680649	0.034904	4.030532	113
4288.466492	102.868088	0.034833	2.953212	114
4289.536878	146.769485	0.034889	4.206813	115
4290.542269	105.904190	0.034841	3.039620	116
4291.607014	146.142456	0.034929	4.183968	117
4292.611173	111.047470	0.034883	3.183466	118
4293.680356	155.373108	0.034880	4.454539	119
4294.688797	116.074333	0.034862	3.329572	120
4295.753186	155.312332	0.034862	4.455105	121
4296.760934	119.536942	0.034895	3.425630	122
4297.826032	162.697815	0.034885	4.663794	123
4298.834672	121.881508	0.034849	3.497423	124
4299.896213	167.742935	0.034867	4.810927	125
4300.912323	124.023399	0.034897	3.554009	126
4301.967343	172.463074	0.034907	4.940641	127
4302.985878	128.784302	0.034820	3.698536	128
4304.040588	173.519089	0.034859	4.977730	129
4305.060175	128.433945	0.034858	3.684486	130
4306.115402	177.857941	0.034889	5.097853	131
4307.129630	130.264801	0.034873	3.735435	132
4308.194406	176.756912	0.034873	5.068543	133
4309.201858	134.449661	0.034847	3.858301	134
4310.266731	182.978058	0.034895	5.243651	135
4311.273425	141.138168	0.034873	4.047194	136
4312.343496	183.636383	0.034859	5.267944	137
4313.347376	150.438263	0.034846	4.317234	138
4314.415272	188.990784	0.034857	5.421918	139
4315.421477	151.617630	0.034869	4.348207	140
4316.485506	198.210861	0.034872	5.683949	141
4317.495058	156.725922	0.034844	4.497915	142
4318.560172	194.770203	0.034853	5.588365	143
4319.570321	154.604462	0.034826	4.439363	144
4320.631336	197.353271	0.034851	5.662825	145
4321.646229	165.536072	0.034871	4.747102	146
4322.703815	202.590149	0.034826	5.817204	147
4323.721887	160.147919	0.034838	4.596994	148
4324.775824	202.933441	0.034833	5.825940	149
4325.795637	162.038498	0.034858	4.648527	150
4326.849729	205.016983	0.034846	5.883540	151
4327.868958	165.433029	0.034868	4.744574	152
4328.923169	206.810669	0.034821	5.939264	153
4329.944367	163.352829	0.034787	4.695796	154
4330.995981	209.161728	0.034869	5.998524	155
4332.014979	170.939102	0.034827	4.908258	156
4333.069617	208.756790	0.034850	5.990157	157
4334.089566	169.480255	0.034813	4.868296	158
4335.143679	211.191101	0.034817	6.065793	159
4336.162037	174.355545	0.034816	5.007904	160
4337.217940	211.724991	0.034858	6.073918	161
4338.237762	173.856598	0.034811	4.994365	162
4339.291320	212.376663	0.034834	6.096867	163
4340.307853	194.117905	0.034801	5.577940	164
4341.365936	210.928284	0.034830	6.055964	165
4342.380972	182.869308	0.034808	5.253663	166
4343.439870	212.922165	0.034836	6.112066	167
4344.453834	184.456512	0.034822	5.297098	168
4345.514218	213.247940	0.034856	6.117991	169
4346.525901	185.861481	0.034829	5.336410	170
4347.589286	208.874603	0.034857	5.992362	171
4348.600118	181.292740	0.034739	5.218693	172
4349.662510	210.777115	0.034858	6.046816	173
4350.673864	183.225967	0.034824	5.261524	174
4351.735716	207.580688	0.034815	5.962411	175
4352.748011	182.323303	0.034822	5.235906	176
4353.809021	204.823196	0.034816	5.883067	177
4354.821947	184.565475	0.034836	5.298197	178
4355.878007	211.765335	0.034854	6.075775	179
4356.927611	121.978523	0.034766	3.508565	180
4357.949975	212.153305	0.034847	6.088052	181
4358.973550	182.045364	0.034802	5.230905	182
4360.035990	183.931763	0.034776	5.289045	183
4361.045669	186.372742	0.034773	5.359656	184
4362.097574	212.578064	0.034834	6.102533	185
4363.117344	190.979736	0.034808	5.486650	186
4364.172089	212.421204	0.034810	6.102337	187
4365.190529	192.078156	0.034786	5.521748	188
4366.245742	210.736313	0.034836	6.049408	189
4367.263832	199.444855	0.034813	5.729036	190
4368.320917	208.056458	0.034856	5.969061	191
4369.337801	209.980270	0.034803	6.033396	192
4370.394978	204.637054	0.034814	5.878008	193
4371.411139	191.695084	0.034788	5.510340	194
4372.467491	203.478470	0.034794	5.848049	195
4373.484257	181.905472	0.034844	5.220577	196
4374.540509	202.073837	0.034836	5.800791	197
4375.559249	191.212936	0.034838	5.488628	198
4376.611820	208.129684	0.034829	5.975727	199
4377.632096	191.775726	0.034822	5.507343	200
4378.685953	200.730881	0.034736	5.778818	201
4379.706204	191.205505	0.034786	5.496579	202
4380.757429	201.888657	0.034808	5.800015	203
4381.794314	150.079895	0.034804	4.312112	204
4382.830586	199.044510	0.034798	5.719951	205
4383.853403	187.050369	0.034757	5.381588	206
4384.905355	196.250534	0.034794	5.640348	207
4385.925558	186.827621	0.034795	5.369421	208
